"정선해양관측","310-07","1978-06-13 08:20:00","125","35.335","0","30","","33.48","1","7.02","1","","","","","",""
"정선해양관측","310-07","1978-06-13 08:20:00","125","35.335","0","50","","33.48","1","7","1","","","","","",""
"정선해양관측","310-07","1978-06-13 08:20:00","125","35.335","0","75","","33.47","1","6.96","1","","","","","",""
"정선해양관측","310-07","1978-08-19 04:45:00","125","35.335","0","0","","31.86","1","28.84","1","","","","","",""
"정선해양관측","310-07","1978-08-19 04:45:00","125","35.335","0","10","","32.1","1","28.21","1","","","","","",""
"정선해양관측","310-07","1978-08-19 04:45:00","125","35.335","0","20","","32.6","1","23.19","1","","","","","",""
"정선해양관측","310-07","1978-08-19 04:45:00","125","35.335","0","30","","33.08","1","21.84","1","","","","","",""
"정선해양관측","310-07","1978-08-19 04:45:00","125","35.335","0","50","","33.25","1","17.95","1","","","","","",""
"정선해양관측","310-07","1978-08-19 04:45:00","125","35.335","0","77","","33.17","1","12.83","1","","","","","",""
"정선해양관측","310-07","1978-10-15 08:25:00","125","35.335","0","0","","32.11","1","20.98","1","","","","","20","2"
"정선해양관측","310-07","1978-10-15 08:25:00","125","35.335","0","10","","32.11","1","20.89","1","","","","","",""
"정선해양관측","310-07","1978-10-15 08:25:00","125","35.335","0","20","","32.11","1","20.87","1","","","","","",""
"정선해양관측","310-07","1978-10-15 08:25:00","125","35.335","0","30","","32.14","1","20.9","1","","","","","",""
"정선해양관측","310-07","1978-10-15 08:25:00","125","35.335","0","50","","32.63","1","14.06","1","","","","","",""
"정선해양관측","310-07","1978-10-15 08:25:00","125","35.335","0","71","","32.73","1","10.6","1","","","","","",""
"정선해양관측","310-07","1978-12-10 08:50:00","125","35.335","0","0","","32.6","1","12.4","1","","","","","8","2"
"정선해양관측","310-07","1978-12-10 08:50:00","125","35.335","0","10","","32.58","1","12.32","1","","","","","",""
"정선해양관측","310-07","1978-12-10 08:50:00","125","35.335","0","20","","32.66","1","12.23","1","","","","","",""
"정선해양관측","310-07","1978-12-10 08:50:00","125","35.335","0","30","","32.69","1","11.96","1","","","","","",""
"정선해양관측","310-07","1978-12-10 08:50:00","125","35.335","0","50","","32.84","1","11.62","1","","","","","",""
"정선해양관측","310-07","1978-12-10 08:50:00","125","35.335","0","77","","33.05","1","11.44","1","","","","","",""
"정선해양관측","310-08","1978-02-24 03:50:00","124.7983","35.335","0","0","","33.04","1","7.41","1","","","","","",""
"정선해양관측","310-08","1978-02-24 03:50:00","124.7983","35.335","0","10","","33.12","1","7.11","1","","","","","",""
"정선해양관측","310-08","1978-02-24 03:50:00","124.7983","35.335","0","20","","33.1","1","7.13","1","","","","","",""
"정선해양관측","310-08","1978-02-24 03:50:00","124.7983","35.335","0","30","","33.14","1","7.01","1","","","","","",""
"정선해양관측","310-08","1978-02-24 03:50:00","124.7983","35.335","0","50","","33.15","1","6.98","1","","","","","",""
"정선해양관측","310-08","1978-02-24 03:50:00","124.7983","35.335","0","75","","33.16","1","6.96","1","","","","","",""
"정선해양관측","310-08","1978-02-24 03:50:00","124.7983","35.335","0","81","","33.2","1","6.94","1","","","","","",""
"정선해양관측","310-08","1978-03-18 01:30:00","124.7983","35.335","0","0","","32.74","1","6.09","1","","","","","",""
"정선해양관측","310-08","1978-03-18 01:30:00","124.7983","35.335","0","10","","32.94","1","6.09","1","","","","","",""
"정선해양관측","310-08","1978-03-18 01:30:00","124.7983","35.335","0","20","","33.19","1","5.95","1","","","","","",""
"정선해양관측","310-08","1978-03-18 01:30:00","124.7983","35.335","0","30","","32.95","1","6.07","1","","","","","",""
"정선해양관측","310-08","1978-03-18 01:30:00","124.7983","35.335","0","50","","32.38","1","5.99","1","","","","","",""
"정선해양관측","310-08","1978-03-18 01:30:00","124.7983","35.335","0","75","","32.29","1","6.05","1","","","","","",""
"정선해양관측","310-08","1978-03-18 01:30:00","124.7983","35.335","0","80","","32.29","1","5.89","1","","","","","",""
"정선해양관측","310-08","1978-04-17 19:30:00","124.7983","35.335","0","0","","31.98","1","9.02","1","","","","","",""
"정선해양관측","310-08","1978-04-17 19:30:00","124.7983","35.335","0","10","","32.01","1","8.46","1","","","","","",""
"정선해양관측","310-08","1978-04-17 19:30:00","124.7983","35.335","0","20","","32.07","1","8.32","1","","","","","",""
"정선해양관측","310-08","1978-04-17 19:30:00","124.7983","35.335","0","30","","32.05","1","7.33","1","","","","","",""
"정선해양관측","310-08","1978-04-17 19:30:00","124.7983","35.335","0","50","","32.09","1","7.2","1","","","","","",""
"정선해양관측","310-08","1978-04-17 19:30:00","124.7983","35.335","0","75","","32.24","1","7.18","1","","","","","",""
"정선해양관측","310-08","1978-04-17 19:30:00","124.7983","35.335","0","81","","32.3","1","7.2","1","","","","","",""
"정선해양관측","310-08","1978-06-13 06:40:00","124.7983","35.335","0","0","","33.24","1","19.88","1","","","","","12","2"
"정선해양관측","310-08","1978-06-13 06:40:00","124.7983","35.335","0","10","","33.35","1","16.97","1","","","","","",""
"정선해양관측","310-08","1978-06-13 06:40:00","124.7983","35.335","0","20","","33.49","1","13.84","1","","","","","",""
"정선해양관측","310-08","1978-06-13 06:40:00","124.7983","35.335","0","30","","33.63","1","11.72","1","","","","","",""
"정선해양관측","310-08","1978-06-13 06:40:00","124.7983","35.335","0","50","","33.59","1","9.05","1","","","","","",""
"정선해양관측","310-08","1978-06-13 06:40:00","124.7983","35.335","0","75","","33.57","1","8.5","1","","","","","",""
"정선해양관측","310-08","1978-06-13 06:40:00","124.7983","35.335","0","81","","33.56","1","8.42","1","","","","","",""
"정선해양관측","310-08","1978-08-19 03:00:00","124.7983","35.335","0","0","","32.22","1","28.22","1","","","","","",""
"정선해양관측","310-08","1978-08-19 03:00:00","124.7983","35.335","0","10","","32.48","1","28.14","1","","","","","",""
"정선해양관측","310-08","1978-08-19 03:00:00","124.7983","35.335","0","20","","32.6","1","24.3","1","","","","","",""
"정선해양관측","310-08","1978-08-19 03:00:00","124.7983","35.335","0","30","","32.68","1","21.14","1","","","","","",""
"정선해양관측","310-08","1978-08-19 03:00:00","124.7983","35.335","0","50","","33.07","1","17.59","1","","","","","",""
"정선해양관측","310-08","1978-08-19 03:00:00","124.7983","35.335","0","75","","33.11","1","11.4","1","","","","","",""
"정선해양관측","310-08","1978-08-19 03:00:00","124.7983","35.335","0","81","","33.17","1","10.4","1","","","","","",""
"정선해양관측","310-08","1978-10-15 06:40:00","124.7983","35.335","0","0","","32.07","1","21.25","1","","","","","",""
"정선해양관측","310-08","1978-10-15 06:40:00","124.7983","35.335","0","10","","32.06","1","21.18","1","","","","","",""
"정선해양관측","310-08","1978-10-15 06:40:00","124.7983","35.335","0","20","","32.1","1","20.91","1","","","","","",""
"정선해양관측","310-08","1978-10-15 06:40:00","124.7983","35.335","0","30","","32.16","1","20.72","1","","","","","",""
"정선해양관측","310-08","1978-10-15 06:40:00","124.7983","35.335","0","50","","32.52","1","14.64","1","","","","","",""
"정선해양관측","310-08","1978-10-15 06:40:00","124.7983","35.335","0","75","","32.71","1","11.02","1","","","","","",""
"정선해양관측","310-08","1978-10-15 06:40:00","124.7983","35.335","0","80","","32.76","1","10.11","1","","","","","",""
"정선해양관측","310-08","1978-12-10 07:05:00","124.7983","35.335","0","0","","32.53","1","12.26","1","","","","","",""
"정선해양관측","310-08","1978-12-10 07:05:00","124.7983","35.335","0","10","","32.53","1","12.2","1","","","","","",""
"정선해양관측","310-08","1978-12-10 07:05:00","124.7983","35.335","0","20","","32.53","1","12.08","1","","","","","",""
"정선해양관측","310-08","1978-12-10 07:05:00","124.7983","35.335","0","30","","32.66","1","11.88","1","","","","","",""
"정선해양관측","310-08","1978-12-10 07:05:00","124.7983","35.335","0","50","","32.77","1","11.1","1","","","","","",""
"정선해양관측","310-08","1978-12-10 07:05:00","124.7983","35.335","0","75","","32.75","1","10.85","1","","","","","",""
"정선해양관측","310-08","1978-12-10 07:05:00","124.7983","35.335","0","81","","32.75","1","10.8","1","","","","","",""
"정선해양관측","310-09","1978-02-24 02:05:00","124.5933","35.335","0","0","","33.13","1","7.57","1","","","","","",""
"정선해양관측","310-09","1978-02-24 02:05:00","124.5933","35.335","0","10","","33.08","1","7.3","1","","","","","",""
"정선해양관측","310-09","1978-02-24 02:05:00","124.5933","35.335","0","20","","33.12","1","7.27","1","","","","","",""
"정선해양관측","310-09","1978-02-24 02:05:00","124.5933","35.335","0","30","","33.16","1","7.24","1","","","","","",""
"정선해양관측","310-09","1978-02-24 02:05:00","124.5933","35.335","0","50","","33.18","1","7.31","1","","","","","",""
"정선해양관측","310-09","1978-02-24 02:05:00","124.5933","35.335","0","75","","33.19","1","7.25","1","","","","","",""
"정선해양관측","310-09","1978-02-24 02:05:00","124.5933","35.335","0","87","","33.22","1","7.2","1","","","","","",""
"정선해양관측","310-09","1978-03-17 23:50:00","124.5933","35.335","0","0","","32.68","1","6.25","1","","","","","",""
"정선해양관측","310-09","1978-03-17 23:50:00","124.5933","35.335","0","10","","32.65","1","6.08","1","","","","","",""
"정선해양관측","310-09","1978-03-17 23:50:00","124.5933","35.335","0","20","","32.65","1","5.96","1","","","","","",""
"정선해양관측","310-09","1978-03-17 23:50:00","124.5933","35.335","0","30","","32.97","1","6.04","1","","","","","",""
"정선해양관측","310-09","1978-03-17 23:50:00","124.5933","35.335","0","50","","32.99","1","5.92","1","","","","","",""
"정선해양관측","310-09","1978-03-17 23:50:00","124.5933","35.335","0","75","","32.97","1","5.97","1","","","","","",""
"정선해양관측","310-09","1978-03-17 23:50:00","124.5933","35.335","0","81","","32.97","1","5.88","1","","","","","",""
"정선해양관측","310-09","1978-04-17 21:10:00","124.5933","35.335","0","0","","32.09","1","8.84","1","","","","","",""
"정선해양관측","310-09","1978-04-17 21:10:00","124.5933","35.335","0","10","","32.09","1","8.32","1","","","","","",""
"정선해양관측","310-09","1978-04-17 21:10:00","124.5933","35.335","0","20","","32.03","1","8.3","1","","","","","",""
"정선해양관측","310-09","1978-04-17 21:10:00","124.5933","35.335","0","30","","32.09","1","7.9","1","","","","","",""
"정선해양관측","310-09","1978-04-17 21:10:00","124.5933","35.335","0","50","","99.999","4","7.18","1","","","","","",""
"정선해양관측","310-09","1978-04-17 21:10:00","124.5933","35.335","0","75","","32.29","1","7.29","1","","","","","",""
"정선해양관측","310-09","1978-04-17 21:10:00","124.5933","35.335","0","82","","32.32","1","7.38","1","","","","","",""
"정선해양관측","310-09","1978-06-13 05:00:00","124.5933","35.335","0","0","","33.33","1","19.29","1","","","","","",""
"정선해양관측","310-09","1978-06-13 05:00:00","124.5933","35.335","0","10","","33.35","1","16.7","1","","","","","",""
"정선해양관측","310-09","1978-06-13 05:00:00","124.5933","35.335","0","20","","33.46","1","12.98","1","","","","","",""
"정선해양관측","310-09","1978-06-13 05:00:00","124.5933","35.335","0","30","","33.48","1","9.09","1","","","","","",""
"정선해양관측","310-09","1978-06-13 05:00:00","124.5933","35.335","0","50","","33.51","1","7","1","","","","","",""
"정선해양관측","310-09","1978-06-13 05:00:00","124.5933","35.335","0","75","","99.999","4","7.14","1","","","","","",""
"정선해양관측","310-09","1978-06-13 05:00:00","124.5933","35.335","0","86","","33.49","1","7.11","1","","","","","",""
"정선해양관측","310-09","1978-08-19 01:20:00","124.5933","35.335","0","0","","32.3","1","28.15","1","","","","","",""
"정선해양관측","310-09","1978-08-19 01:20:00","124.5933","35.335","0","10","","32.3","1","28.05","1","","","","","",""
"정선해양관측","310-09","1978-08-19 01:20:00","124.5933","35.335","0","20","","32.69","1","23.4","1","","","","","",""
"정선해양관측","310-09","1978-08-19 01:20:00","124.5933","35.335","0","30","","32.79","1","21.03","1","","","","","",""
"정선해양관측","310-09","1978-08-19 01:20:00","124.5933","35.335","0","50","","32.87","1","17.1","1","","","","","",""
"정선해양관측","310-09","1978-08-19 01:20:00","124.5933","35.335","0","75","","32.95","1","10.4","1","","","","","",""
"정선해양관측","310-09","1978-08-19 01:20:00","124.5933","35.335","0","87","","33.14","1","8.83","1","","","","","",""
"정선해양관측","310-09","1978-10-15 04:55:00","124.5933","35.335","0","0","","32.1","1","21.31","1","","","","","",""
"정선해양관측","310-09","1978-10-15 04:55:00","124.5933","35.335","0","10","","32.07","1","21.24","1","","","","","",""
"정선해양관측","310-09","1978-10-15 04:55:00","124.5933","35.335","0","20","","32.08","1","20.98","1","","","","","",""
"정선해양관측","310-09","1978-10-15 04:55:00","124.5933","35.335","0","30","","32.18","1","20.55","1","","","","","",""
"정선해양관측","310-09","1978-10-15 04:55:00","124.5933","35.335","0","50","","32.59","1","14.12","1","","","","","",""
"정선해양관측","310-09","1978-10-15 04:55:00","124.5933","35.335","0","75","","32.69","1","10.3","1","","","","","",""
"정선해양관측","310-09","1978-10-15 04:55:00","124.5933","35.335","0","83","","32.73","1","9.25","1","","","","","",""
"정선해양관측","310-09","1978-12-09 05:20:00","124.5933","35.335","0","0","","32.55","1","12.41","1","","","","","",""
"정선해양관측","310-09","1978-12-09 05:20:00","124.5933","35.335","0","10","","32.55","1","12.01","1","","","","","",""
"정선해양관측","310-09","1978-12-09 05:20:00","124.5933","35.335","0","20","","32.58","1","11.91","1","","","","","",""
"정선해양관측","310-09","1978-12-09 05:20:00","124.5933","35.335","0","30","","32.66","1","11.6","1","","","","","",""
"정선해양관측","310-09","1978-12-09 05:20:00","124.5933","35.335","0","50","","32.78","1","11.23","1","","","","","",""
"정선해양관측","310-09","1978-12-09 05:20:00","124.5933","35.335","0","75","","32.78","1","10.08","1","","","","","",""
"정선해양관측","310-09","1978-12-09 05:20:00","124.5933","35.335","0","82","","32.87","1","9.9","1","","","","","",""
"정선해양관측","310-09","1978-12-10 05:20:00","124.5933","35.335","0","0","","32.55","1","12.41","1","","","","","",""
"정선해양관측","310-09","1978-12-10 05:20:00","124.5933","35.335","0","10","","32.55","1","12.01","1","","","","","",""
"정선해양관측","310-09","1978-12-10 05:20:00","124.5933","35.335","0","20","","32.58","1","11.91","1","","","","","",""
"정선해양관측","310-09","1978-12-10 05:20:00","124.5933","35.335","0","30","","32.66","1","11.6","1","","","","","",""
"정선해양관측","310-09","1978-12-10 05:20:00","124.5933","35.335","0","50","","32.78","1","11.23","1","","","","","",""
"정선해양관측","310-09","1978-12-10 05:20:00","124.5933","35.335","0","75","","32.78","1","10.08","1","","","","","",""
"정선해양관측","310-09","1978-12-10 05:20:00","124.5933","35.335","0","82","","32.87","1","9.9","1","","","","","",""
"정선해양관측","310-10","1978-02-24 00:20:00","124.3917","35.335","0","0","","33.16","1","7.69","1","","","","","",""
"정선해양관측","310-10","1978-02-24 00:20:00","124.3917","35.335","0","10","","33.17","1","7.41","1","","","","","",""
"정선해양관측","310-10","1978-02-24 00:20:00","124.3917","35.335","0","20","","33.19","1","7.44","1","","","","","",""
"정선해양관측","310-10","1978-02-24 00:20:00","124.3917","35.335","0","30","","33.22","1","7.38","1","","","","","",""
"정선해양관측","310-10","1978-02-24 00:20:00","124.3917","35.335","0","50","","33.24","1","7.4","1","","","","","",""
"정선해양관측","310-10","1978-02-24 00:20:00","124.3917","35.335","0","75","","99.999","4","7.45","1","","","","","",""
"정선해양관측","310-10","1978-02-24 00:20:00","124.3917","35.335","0","85","","33.26","1","7.47","1","","","","","",""
"정선해양관측","310-10","1978-03-17 22:10:00","124.3917","35.335","0","0","","32.72","1","6.29","1","","","","","",""
"정선해양관측","310-10","1978-03-17 22:10:00","124.3917","35.335","0","10","","32.74","1","6.12","1","","","","","",""
"정선해양관측","310-10","1978-03-17 22:10:00","124.3917","35.335","0","20","","32.77","1","5.98","1","","","","","",""
"정선해양관측","310-10","1978-03-17 22:10:00","124.3917","35.335","0","30","","32.68","1","6.09","1","","","","","",""
"정선해양관측","310-10","1978-03-17 22:10:00","124.3917","35.335","0","50","","32.83","1","6.02","1","","","","","",""
"정선해양관측","310-10","1978-03-17 22:10:00","124.3917","35.335","0","75","","32.88","1","6.05","1","","","","","",""
"정선해양관측","310-10","1978-03-17 22:10:00","124.3917","35.335","0","82","","32.94","1","5.9","1","","","","","",""
"정선해양관측","310-10","1978-04-17 22:50:00","124.3917","35.335","0","0","","32.24","1","8.98","1","","","","","",""
"정선해양관측","310-10","1978-04-17 22:50:00","124.3917","35.335","0","10","","32.06","1","8.57","1","","","","","",""
"정선해양관측","310-10","1978-04-17 22:50:00","124.3917","35.335","0","20","","32.08","1","8.52","1","","","","","",""
"정선해양관측","310-10","1978-04-17 22:50:00","124.3917","35.335","0","30","","32.17","1","8","1","","","","","",""
"정선해양관측","310-10","1978-04-17 22:50:00","124.3917","35.335","0","50","","32.31","1","7.64","1","","","","","",""
"정선해양관측","310-10","1978-04-17 22:50:00","124.3917","35.335","0","75","","32.42","1","7.75","1","","","","","",""
"정선해양관측","310-10","1978-04-17 22:50:00","124.3917","35.335","0","84","","32.46","1","7.75","1","","","","","",""
"정선해양관측","310-10","1978-06-13 03:20:00","124.3917","35.335","0","0","","33.41","1","19.2","1","","","","","",""
"정선해양관측","310-10","1978-06-13 03:20:00","124.3917","35.335","0","10","","33.47","1","16.37","1","","","","","",""
"정선해양관측","310-10","1978-06-13 03:20:00","124.3917","35.335","0","20","","33.51","1","12.12","1","","","","","",""
"정선해양관측","310-10","1978-06-13 03:20:00","124.3917","35.335","0","30","","33.47","1","9.3","1","","","","","",""
"정선해양관측","310-10","1978-06-13 03:20:00","124.3917","35.335","0","50","","33.53","1","8.24","1","","","","","",""
"정선해양관측","310-10","1978-06-13 03:20:00","124.3917","35.335","0","75","","33.59","1","7.68","1","","","","","",""
"정선해양관측","310-10","1978-06-13 03:20:00","124.3917","35.335","0","83","","33.63","1","7.5","1","","","","","",""
"정선해양관측","310-10","1978-08-18 23:45:00","124.3917","35.335","0","0","","32.38","1","28.34","1","","","","","",""
"정선해양관측","310-10","1978-08-18 23:45:00","124.3917","35.335","0","10","","32.41","1","28.2","1","","","","","",""
"정선해양관측","310-10","1978-08-18 23:45:00","124.3917","35.335","0","20","","32.32","1","23.47","1","","","","","",""
"정선해양관측","310-10","1978-08-18 23:45:00","124.3917","35.335","0","30","","32.73","1","21.68","1","","","","","",""
"정선해양관측","310-10","1978-08-18 23:45:00","124.3917","35.335","0","50","","32.89","1","16.87","1","","","","","",""
"정선해양관측","310-10","1978-08-18 23:45:00","124.3917","35.335","0","75","","32.89","1","10.55","1","","","","","",""
"정선해양관측","310-10","1978-08-18 23:45:00","124.3917","35.335","0","85","","33.25","1","8.98","1","","","","","",""
"정선해양관측","310-10","1978-10-15 03:10:00","124.3917","35.335","0","0","","32.01","1","21.44","1","","","","","",""
"정선해양관측","310-10","1978-10-15 03:10:00","124.3917","35.335","0","10","","32.04","1","21.3","1","","","","","",""
"정선해양관측","310-10","1978-10-15 03:10:00","124.3917","35.335","0","20","","32.06","1","21.12","1","","","","","",""
"정선해양관측","310-10","1978-10-15 03:10:00","124.3917","35.335","0","30","","32.11","1","20.86","1","","","","","",""
"정선해양관측","310-10","1978-10-15 03:10:00","124.3917","35.335","0","50","","32.62","1","12.68","1","","","","","",""
"정선해양관측","310-10","1978-10-15 03:10:00","124.3917","35.335","0","75","","32.74","1","9.7","1","","","","","",""
"정선해양관측","310-10","1978-10-15 03:10:00","124.3917","35.335","0","85","","99.999","4","9.13","1","","","","","",""
"정선해양관측","310-10","1978-12-10 03:35:00","124.3917","35.335","0","0","","32.51","1","12.1","1","","","","","",""
"정선해양관측","310-10","1978-12-10 03:35:00","124.3917","35.335","0","10","","32.55","1","12.05","1","","","","","",""
"정선해양관측","310-10","1978-12-10 03:35:00","124.3917","35.335","0","20","","32.51","1","12","1","","","","","",""
"정선해양관측","310-10","1978-12-10 03:35:00","124.3917","35.335","0","30","","32.6","1","11.9","1","","","","","",""
"정선해양관측","310-10","1978-12-10 03:35:00","124.3917","35.335","0","50","","32.66","1","11","1","","","","","",""
"정선해양관측","310-10","1978-12-10 03:35:00","124.3917","35.335","0","75","","32.75","1","9.5","1","","","","","",""
"정선해양관측","310-10","1978-12-10 03:35:00","124.3917","35.335","0","84","","32.86","1","9.38","1","","","","","",""
"정선해양관측","311-04","1978-02-24 17:25:00","125.7317","34.7167","0","0","","32.97","1","5.66","1","","","","","1.8","2"
"정선해양관측","311-04","1978-02-24 17:25:00","125.7317","34.7167","0","10","","32.94","1","4.2","1","","","","","",""
"정선해양관측","311-04","1978-02-24 17:25:00","125.7317","34.7167","0","20","","32.89","1","4","1","","","","","",""
"정선해양관측","311-04","1978-02-24 17:25:00","125.7317","34.7167","0","30","","32.95","1","3.99","1","","","","","",""
"정선해양관측","311-04","1978-03-18 15:10:00","125.7317","34.7167","0","0","","33.01","1","6.32","1","","","","","3.5","2"
"정선해양관측","311-04","1978-03-18 15:10:00","125.7317","34.7167","0","10","","33.01","1","5.65","1","","","","","",""
"정선해양관측","311-04","1978-03-18 15:10:00","125.7317","34.7167","0","20","","33.64","1","5.62","1","","","","","",""
"정선해양관측","311-04","1978-03-18 15:10:00","125.7317","34.7167","0","28","","33.22","1","5.54","1","","","","","",""
"정선해양관측","311-04","1978-04-18 15:10:00","125.7317","34.7167","0","0","","32.29","1","9.8","1","","","","","2.5","2"
"정선해양관측","311-04","1978-04-18 15:10:00","125.7317","34.7167","0","10","","32.25","1","8.16","1","","","","","",""
"정선해양관측","311-04","1978-04-18 15:10:00","125.7317","34.7167","0","20","","32.22","1","7.59","1","","","","","",""
"정선해양관측","311-04","1978-04-18 15:10:00","125.7317","34.7167","0","33","","32.26","1","7.12","1","","","","","",""
"정선해양관측","311-04","1978-05-13 06:50:00","125.7317","34.7167","0","0","","33.26","1","11.81","1","","","","","2.5","2"
"정선해양관측","311-04","1978-05-13 06:50:00","125.7317","34.7167","0","10","","33.72","1","10.98","1","","","","","",""
"정선해양관측","311-04","1978-05-13 06:50:00","125.7317","34.7167","0","20","","33.62","1","10.15","1","","","","","",""
"정선해양관측","311-04","1978-05-13 06:50:00","125.7317","34.7167","0","30","","33.08","1","9.83","1","","","","","",""
"정선해양관측","311-04","1978-05-13 06:50:00","125.7317","34.7167","0","35","","33.62","1","9.88","1","","","","","",""
"정선해양관측","311-04","1978-06-13 20:20:00","125.7317","34.7167","0","0","","34.18","1","16.44","1","","","","","",""
"정선해양관측","311-04","1978-06-13 20:20:00","125.7317","34.7167","0","10","","34.36","1","14.26","1","","","","","",""
"정선해양관측","311-04","1978-06-13 20:20:00","125.7317","34.7167","0","20","","34.4","1","14.16","1","","","","","",""
"정선해양관측","311-04","1978-06-13 20:20:00","125.7317","34.7167","0","27","","34.4","1","14.03","1","","","","","",""
"정선해양관측","311-04","1978-08-19 16:10:00","125.7317","34.7167","0","0","","32.55","1","27.25","1","","","","","11","2"
"정선해양관측","311-04","1978-08-19 16:10:00","125.7317","34.7167","0","10","","32.55","1","24.95","1","","","","","",""
"정선해양관측","311-04","1978-08-19 16:10:00","125.7317","34.7167","0","20","","32.78","1","21.15","1","","","","","",""
"정선해양관측","311-04","1978-08-19 16:10:00","125.7317","34.7167","0","30","","32.85","1","20.51","1","","","","","",""
"정선해양관측","311-04","1978-10-15 20:30:00","125.7317","34.7167","0","0","","32.23","1","19.5","1","","","","","",""
"정선해양관측","311-04","1978-10-15 20:30:00","125.7317","34.7167","0","10","","32.24","1","19.3","1","","","","","",""
"정선해양관측","311-04","1978-10-15 20:30:00","125.7317","34.7167","0","20","","32.29","1","18.75","1","","","","","",""
"정선해양관측","311-04","1978-10-15 20:30:00","125.7317","34.7167","0","30","","32.5","1","16.05","1","","","","","",""
"정선해양관측","311-04","1978-12-16 13:30:00","125.7317","34.7167","0","0","","32.48","1","11.5","1","","","","","1.3","2"
"정선해양관측","311-04","1978-12-16 13:30:00","125.7317","34.7167","0","10","","32.55","1","11.27","1","","","","","",""
"정선해양관측","311-04","1978-12-16 13:30:00","125.7317","34.7167","0","20","","32.58","1","11.38","1","","","","","",""
"정선해양관측","311-04","1978-12-16 13:30:00","125.7317","34.7167","0","30","","32.71","1","11.55","1","","","","","",""
"정선해양관측","311-05","1978-02-24 19:00:00","125.5317","34.7167","0","0","","33.07","1","6.14","1","","","","","2.5","2"
"정선해양관측","311-05","1978-02-24 19:00:00","125.5317","34.7167","0","10","","33.07","1","6.13","1","","","","","",""
"정선해양관측","311-05","1978-02-24 19:00:00","125.5317","34.7167","0","20","","32.94","1","6.1","1","","","","","",""
"정선해양관측","311-05","1978-02-24 19:00:00","125.5317","34.7167","0","30","","33.1","1","6.09","1","","","","","",""
"정선해양관측","311-05","1978-02-24 19:00:00","125.5317","34.7167","0","50","","33.13","1","6.12","1","","","","","",""
"정선해양관측","311-05","1978-02-24 19:00:00","125.5317","34.7167","0","70","","33.09","1","6.23","1","","","","","",""
"정선해양관측","311-05","1978-03-18 16:50:00","125.5317","34.7167","0","0","","32.56","1","6.03","1","","","","","4","2"
"정선해양관측","311-05","1978-03-18 16:50:00","125.5317","34.7167","0","10","","32.99","1","6.21","1","","","","","",""
"정선해양관측","311-05","1978-03-18 16:50:00","125.5317","34.7167","0","20","","33.55","1","6.25","1","","","","","",""
"정선해양관측","311-05","1978-03-18 16:50:00","125.5317","34.7167","0","30","","33.04","1","6.32","1","","","","","",""
"정선해양관측","311-05","1978-03-18 16:50:00","125.5317","34.7167","0","50","","32.99","1","6.19","1","","","","","",""
"정선해양관측","311-05","1978-03-18 16:50:00","125.5317","34.7167","0","70","","32.9","1","6.02","1","","","","","",""
"정선해양관측","311-05","1978-04-18 13:30:00","125.5317","34.7167","0","0","","32.32","1","8.49","1","","","","","3","2"
"정선해양관측","311-05","1978-04-18 13:30:00","125.5317","34.7167","0","10","","32.41","1","8.04","1","","","","","",""
"정선해양관측","311-05","1978-04-18 13:30:00","125.5317","34.7167","0","20","","32.33","1","7.91","1","","","","","",""
"정선해양관측","311-05","1978-04-18 13:30:00","125.5317","34.7167","0","30","","32.34","1","7.96","1","","","","","",""
"정선해양관측","311-05","1978-04-18 13:30:00","125.5317","34.7167","0","50","","32.39","1","7.73","1","","","","","",""
"정선해양관측","311-05","1978-04-18 13:30:00","125.5317","34.7167","0","67","","32.39","1","7.75","1","","","","","",""
"정선해양관측","311-05","1978-05-13 08:30:00","125.5317","34.7167","0","0","","33.26","1","10.21","1","","","","","4","2"
"정선해양관측","311-05","1978-05-13 08:30:00","125.5317","34.7167","0","10","","32.9","1","8.88","1","","","","","",""
"정선해양관측","311-05","1978-05-13 08:30:00","125.5317","34.7167","0","20","","33.62","1","8.61","1","","","","","",""
"정선해양관측","311-05","1978-05-13 08:30:00","125.5317","34.7167","0","30","","33.8","1","8.64","1","","","","","",""
"정선해양관측","311-05","1978-05-13 08:30:00","125.5317","34.7167","0","50","","33.08","1","9.13","1","","","","","",""
"정선해양관측","311-05","1978-05-13 08:30:00","125.5317","34.7167","0","70","","32.9","1","9.88","1","","","","","",""
"정선해양관측","311-05","1978-06-13 22:00:00","125.5317","34.7167","0","0","","34.17","1","16.4","1","","","","","",""
"정선해양관측","311-05","1978-06-13 22:00:00","125.5317","34.7167","0","10","","34.17","1","15.42","1","","","","","",""
"정선해양관측","311-05","1978-06-13 22:00:00","125.5317","34.7167","0","20","","34.35","1","13.34","1","","","","","",""
"정선해양관측","311-05","1978-06-13 22:00:00","125.5317","34.7167","0","30","","34.38","1","13.34","1","","","","","",""
"정선해양관측","311-05","1978-06-13 22:00:00","125.5317","34.7167","0","50","","34.33","1","12.94","1","","","","","",""
"정선해양관측","311-05","1978-06-13 22:00:00","125.5317","34.7167","0","67","","34.32","1","12.63","1","","","","","",""
"정선해양관측","311-05","1978-08-19 17:45:00","125.5317","34.7167","0","0","","32.42","1","27.3","1","","","","","13","2"
"정선해양관측","311-05","1978-08-19 17:45:00","125.5317","34.7167","0","10","","32.43","1","24.85","1","","","","","",""
